01:01:03,e7f26bbceb59,pygrid_alice_1,68.65,683.9MiB,4.851GiB,13.77,0B,0B,1.61MB,11.2GB,6
01:01:06,e7f26bbceb59,pygrid_alice_1,69.39,683.8MiB,4.851GiB,13.77,0B,0B,1.61MB,11.6GB,6
01:01:09,e7f26bbceb59,pygrid_alice_1,49.99,683.8MiB,4.851GiB,13.77,0B,0B,1.61MB,12.2GB,6
01:01:12,e7f26bbceb59,pygrid_alice_1,60.97,706MiB,4.851GiB,14.21,0B,0B,1.61MB,12.7GB,6
01:01:15,e7f26bbceb59,pygrid_alice_1,81.02,750.1MiB,4.851GiB,15.10,0B,0B,1.61MB,13.2GB,6
01:01:18,e7f26bbceb59,pygrid_alice_1,71.75,793.9MiB,4.851GiB,15.98,0B,0B,1.61MB,13.8GB,6
01:01:21,e7f26bbceb59,pygrid_alice_1,50.40,846.1MiB,4.851GiB,17.03,0B,0B,1.61MB,14.3GB,6
01:01:24,e7f26bbceb59,pygrid_alice_1,55.04,816.2MiB,4.851GiB,16.43,0B,0B,1.61MB,14.9GB,6
01:01:27,e7f26bbceb59,pygrid_alice_1,71.72,793MiB,4.851GiB,15.97,0B,0B,1.61MB,15.3GB,6
01:01:30,e7f26bbceb59,pygrid_alice_1,74.38,823.3MiB,4.851GiB,16.58,0B,0B,1.61MB,15.8GB,6
01:01:33,e7f26bbceb59,pygrid_alice_1,54.31,823.3MiB,4.851GiB,16.58,0B,0B,1.61MB,16.4GB,6
01:01:36,e7f26bbceb59,pygrid_alice_1,53.80,823.5MiB,4.851GiB,16.58,0B,0B,1.61MB,17GB,6
01:01:39,e7f26bbceb59,pygrid_alice_1,73.11,823.4MiB,4.851GiB,16.58,0B,0B,1.61MB,17.5GB,6
01:01:42,e7f26bbceb59,pygrid_alice_1,78.38,819.9MiB,4.851GiB,16.51,0B,0B,1.61MB,18GB,6
01:01:45,e7f26bbceb59,pygrid_alice_1,63.27,793.1MiB,4.851GiB,15.97,0B,0B,1.61MB,18.5GB,6
01:01:48,e7f26bbceb59,pygrid_alice_1,52.18,793.2MiB,4.851GiB,15.97,0B,0B,1.61MB,19.1GB,6
01:01:51,e7f26bbceb59,pygrid_alice_1,55.43,793.2MiB,4.851GiB,15.97,0B,0B,1.61MB,19.7GB,6
01:01:55,e7f26bbceb59,pygrid_alice_1,69.03,793.2MiB,4.851GiB,15.97,0B,0B,1.61MB,20.2GB,6
01:01:58,e7f26bbceb59,pygrid_alice_1,79.24,793.3MiB,4.851GiB,15.97,0B,0B,1.61MB,20.8GB,6
01:02:01,e7f26bbceb59,pygrid_alice_1,69.87,823.6MiB,4.851GiB,16.58,0B,0B,1.61MB,21.3GB,6
01:02:04,e7f26bbceb59,pygrid_alice_1,50.09,823.6MiB,4.851GiB,16.58,0B,0B,1.61MB,21.9GB,6
01:02:07,e7f26bbceb59,pygrid_alice_1,63.98,823.7MiB,4.851GiB,16.58,0B,0B,1.61MB,22.4GB,6
01:02:10,e7f26bbceb59,pygrid_alice_1,75.64,823.8MiB,4.851GiB,16.58,0B,0B,1.61MB,23GB,6
01:02:13,e7f26bbceb59,pygrid_alice_1,72.85,802.9MiB,4.851GiB,16.16,0B,0B,1.61MB,23.5GB,6
01:02:16,e7f26bbceb59,pygrid_alice_1,43.51,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:02:19,e7f26bbceb59,pygrid_alice_1,0.03,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:02:22,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:02:25,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:02:28,e7f26bbceb59,pygrid_alice_1,0.22,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:02:31,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:02:34,e7f26bbceb59,pygrid_alice_1,0.03,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:02:37,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:02:40,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:02:43,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:02:46,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:02:49,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:02:52,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:02:55,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:02:58,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:01,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:04,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:07,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:10,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:13,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:16,e7f26bbceb59,pygrid_alice_1,0.03,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:19,e7f26bbceb59,pygrid_alice_1,0.03,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:22,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:25,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:28,e7f26bbceb59,pygrid_alice_1,0.03,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:31,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:34,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:37,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:40,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:43,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:46,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:49,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:52,e7f26bbceb59,pygrid_alice_1,0.03,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:55,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:03:58,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:04:01,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:04:04,e7f26bbceb59,pygrid_alice_1,0.03,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:04:07,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:04:10,e7f26bbceb59,pygrid_alice_1,0.02,793.5MiB,4.851GiB,15.97,0B,0B,1.61MB,24.1GB,6
01:04:13,e7f26bbceb59,pygrid_alice_1,94.96,1.263GiB,4.851GiB,26.04,0B,0B,1.61MB,24.2GB,6
01:04:16,e7f26bbceb59,pygrid_alice_1,28.31,1.205GiB,4.851GiB,24.84,0B,0B,5.95MB,26.1GB,6
01:04:19,e7f26bbceb59,pygrid_alice_1,81.64,1.562GiB,4.851GiB,32.20,0B,0B,5.95MB,27.6GB,6
01:04:22,e7f26bbceb59,pygrid_alice_1,30.63,1.543GiB,4.851GiB,31.81,0B,0B,5.95MB,29.5GB,6
01:04:25,e7f26bbceb59,pygrid_alice_1,67.73,794.2MiB,4.851GiB,15.99,0B,0B,5.95MB,29.9GB,6
01:04:28,e7f26bbceb59,pygrid_alice_1,72.67,794.3MiB,4.851GiB,15.99,0B,0B,5.95MB,30.7GB,6
01:04:31,e7f26bbceb59,pygrid_alice_1,69.86,794.4MiB,4.851GiB,15.99,0B,0B,5.95MB,31.4GB,6
01:04:34,e7f26bbceb59,pygrid_alice_1,79.30,794.3MiB,4.851GiB,15.99,0B,0B,5.95MB,31.9GB,6
01:04:37,e7f26bbceb59,pygrid_alice_1,73.54,824.7MiB,4.851GiB,16.60,0B,0B,5.95MB,32.6GB,6
01:04:40,e7f26bbceb59,pygrid_alice_1,61.67,824.7MiB,4.851GiB,16.60,0B,0B,5.95MB,33.2GB,6
01:04:43,e7f26bbceb59,pygrid_alice_1,53.51,824.5MiB,4.851GiB,16.60,0B,0B,5.95MB,33.8GB,6
01:04:46,e7f26bbceb59,pygrid_alice_1,61.10,824.9MiB,4.851GiB,16.61,0B,0B,5.95MB,34.4GB,6
01:04:49,e7f26bbceb59,pygrid_alice_1,72.40,824.9MiB,4.851GiB,16.61,0B,0B,5.95MB,34.9GB,6
01:04:52,e7f26bbceb59,pygrid_alice_1,80.42,824.6MiB,4.851GiB,16.60,0B,0B,5.95MB,35.4GB,6
01:04:55,e7f26bbceb59,pygrid_alice_1,72.25,794.6MiB,4.851GiB,16.00,0B,0B,5.95MB,35.9GB,6
01:04:58,e7f26bbceb59,pygrid_alice_1,47.77,794.7MiB,4.851GiB,16.00,0B,0B,5.95MB,36.6GB,6
01:05:01,e7f26bbceb59,pygrid_alice_1,53.49,794.6MiB,4.851GiB,16.00,0B,0B,5.95MB,37.2GB,6
01:05:04,e7f26bbceb59,pygrid_alice_1,71.36,806.8MiB,4.851GiB,16.24,0B,0B,5.95MB,37.7GB,6
01:05:08,e7f26bbceb59,pygrid_alice_1,69.61,794.7MiB,4.851GiB,16.00,0B,0B,5.95MB,38.2GB,6
01:05:11,e7f26bbceb59,pygrid_alice_1,78.61,852.9MiB,4.851GiB,17.17,0B,0B,5.95MB,38.7GB,6
01:05:14,e7f26bbceb59,pygrid_alice_1,64.24,838.2MiB,4.851GiB,16.87,0B,0B,5.95MB,39.3GB,6
01:05:17,e7f26bbceb59,pygrid_alice_1,48.42,859.9MiB,4.851GiB,17.31,0B,0B,5.95MB,39.8GB,6
01:05:20,e7f26bbceb59,pygrid_alice_1,64.98,852.5MiB,4.851GiB,17.16,0B,0B,5.95MB,40.3GB,6
01:05:23,e7f26bbceb59,pygrid_alice_1,78.99,870.1MiB,4.851GiB,17.52,0B,0B,5.95MB,40.8GB,6
01:05:26,e7f26bbceb59,pygrid_alice_1,62.29,852.3MiB,4.851GiB,17.16,0B,0B,5.95MB,41.3GB,6
01:05:29,e7f26bbceb59,pygrid_alice_1,51.78,803.5MiB,4.851GiB,16.18,0B,0B,5.95MB,41.9GB,6
01:05:32,e7f26bbceb59,pygrid_alice_1,60.17,849.9MiB,4.851GiB,17.11,0B,0B,5.95MB,42.5GB,6
01:05:35,e7f26bbceb59,pygrid_alice_1,72.99,876.4MiB,4.851GiB,17.64,0B,0B,5.95MB,43GB,6
01:05:38,e7f26bbceb59,pygrid_alice_1,74.03,878.1MiB,4.851GiB,17.68,0B,0B,5.95MB,43.5GB,6
01:05:41,e7f26bbceb59,pygrid_alice_1,61.01,868.7MiB,4.851GiB,17.49,0B,0B,5.95MB,44GB,6
01:05:44,e7f26bbceb59,pygrid_alice_1,55.75,899.7MiB,4.851GiB,18.11,0B,0B,5.95MB,44.6GB,6
01:05:47,e7f26bbceb59,pygrid_alice_1,60.80,916.6MiB,4.851GiB,18.45,0B,0B,5.95MB,45.3GB,6
01:05:50,e7f26bbceb59,pygrid_alice_1,73.97,916.7MiB,4.851GiB,18.46,0B,0B,5.95MB,45.8GB,6
01:05:53,e7f26bbceb59,pygrid_alice_1,79.31,930.2MiB,4.851GiB,18.73,0B,0B,5.95MB,46.3GB,6
01:05:56,e7f26bbceb59,pygrid_alice_1,72.13,930.8MiB,4.851GiB,18.74,0B,0B,5.95MB,46.8GB,6
01:05:59,e7f26bbceb59,pygrid_alice_1,56.94,879.4MiB,4.851GiB,17.70,0B,0B,5.95MB,47.4GB,6
01:06:02,e7f26bbceb59,pygrid_alice_1,53.70,924.9MiB,4.851GiB,18.62,0B,0B,5.95MB,48GB,6
01:06:05,e7f26bbceb59,pygrid_alice_1,0.03,885.5MiB,4.851GiB,17.83,0B,0B,5.95MB,48.3GB,6
01:06:08,e7f26bbceb59,pygrid_alice_1,0.03,885.5MiB,4.851GiB,17.83,0B,0B,5.95MB,48.3GB,6
01:06:11,e7f26bbceb59,pygrid_alice_1,0.03,885.5MiB,4.851GiB,17.83,0B,0B,5.95MB,48.3GB,6
01:06:14,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,5.95MB,48.3GB,6
01:06:17,e7f26bbceb59,pygrid_alice_1,0.03,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:06:20,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:06:23,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:06:26,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:06:29,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:06:32,e7f26bbceb59,pygrid_alice_1,0.03,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:06:35,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:06:38,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:06:41,e7f26bbceb59,pygrid_alice_1,0.03,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:06:44,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:06:47,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:06:50,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:06:53,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:06:56,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:06:59,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:02,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:05,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:08,e7f26bbceb59,pygrid_alice_1,0.03,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:11,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:14,e7f26bbceb59,pygrid_alice_1,0.03,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:17,e7f26bbceb59,pygrid_alice_1,0.03,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:20,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:23,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:26,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:29,e7f26bbceb59,pygrid_alice_1,0.03,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:32,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:35,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:38,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:41,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:44,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:47,e7f26bbceb59,pygrid_alice_1,0.03,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:50,e7f26bbceb59,pygrid_alice_1,0.03,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:53,e7f26bbceb59,pygrid_alice_1,0.02,885.5MiB,4.851GiB,17.83,0B,0B,6.09MB,48.3GB,6
01:07:56,e7f26bbceb59,pygrid_alice_1,100.14,1.682GiB,4.851GiB,34.68,0B,0B,6.09MB,48.3GB,6
01:07:59,e7f26bbceb59,pygrid_alice_1,40.78,1.295GiB,4.851GiB,26.70,0B,0B,6.14MB,49.8GB,6
01:08:02,e7f26bbceb59,pygrid_alice_1,60.25,1.682GiB,4.851GiB,34.68,0B,0B,6.14MB,51.4GB,6
01:08:05,e7f26bbceb59,pygrid_alice_1,32.10,1.615GiB,4.851GiB,33.29,0B,0B,6.14MB,53.3GB,6
01:08:08,e7f26bbceb59,pygrid_alice_1,83.76,936.1MiB,4.851GiB,18.85,0B,0B,6.14MB,53.7GB,6
01:08:11,e7f26bbceb59,pygrid_alice_1,73.46,924.5MiB,4.851GiB,18.61,0B,0B,6.14MB,54.5GB,6
01:08:14,e7f26bbceb59,pygrid_alice_1,62.18,948.3MiB,4.851GiB,19.09,0B,0B,6.14MB,55.4GB,6
01:08:17,e7f26bbceb59,pygrid_alice_1,52.43,956.8MiB,4.851GiB,19.26,0B,0B,6.14MB,56.1GB,6
01:08:20,e7f26bbceb59,pygrid_alice_1,57.70,970MiB,4.851GiB,19.53,0B,0B,6.14MB,56.9GB,6
01:08:24,e7f26bbceb59,pygrid_alice_1,62.40,988.1MiB,4.851GiB,19.89,0B,0B,6.14MB,57.5GB,6
01:08:27,e7f26bbceb59,pygrid_alice_1,76.37,952.8MiB,4.851GiB,19.18,0B,0B,6.14MB,58.1GB,6
01:08:30,e7f26bbceb59,pygrid_alice_1,75.98,984.1MiB,4.851GiB,19.81,0B,0B,6.14MB,58.7GB,6
01:08:33,e7f26bbceb59,pygrid_alice_1,69.67,988.7MiB,4.851GiB,19.91,0B,0B,6.14MB,59.3GB,6
01:08:36,e7f26bbceb59,pygrid_alice_1,59.13,989MiB,4.851GiB,19.91,0B,0B,6.14MB,60GB,6
01:08:39,e7f26bbceb59,pygrid_alice_1,54.69,997.6MiB,4.851GiB,20.08,0B,0B,6.14MB,60.6GB,6
01:08:42,e7f26bbceb59,pygrid_alice_1,65.11,1015MiB,4.851GiB,20.43,0B,0B,6.14MB,61.2GB,6
01:08:45,e7f26bbceb59,pygrid_alice_1,73.52,1.009GiB,4.851GiB,20.81,0B,0B,6.14MB,61.8GB,6
01:08:48,e7f26bbceb59,pygrid_alice_1,68.59,964.7MiB,4.851GiB,19.42,0B,0B,6.14MB,62.3GB,6
01:08:51,e7f26bbceb59,pygrid_alice_1,57.05,1011MiB,4.851GiB,20.35,0B,0B,6.14MB,62.8GB,6
01:08:54,e7f26bbceb59,pygrid_alice_1,57.53,1.008GiB,4.851GiB,20.79,0B,0B,6.14MB,63.4GB,6
01:08:57,e7f26bbceb59,pygrid_alice_1,58.63,1.014GiB,4.851GiB,20.90,0B,0B,6.14MB,64GB,6
01:09:00,e7f26bbceb59,pygrid_alice_1,73.86,1.003GiB,4.851GiB,20.67,0B,0B,6.14MB,64.5GB,6
01:09:03,e7f26bbceb59,pygrid_alice_1,78.80,1.012GiB,4.851GiB,20.86,0B,0B,6.14MB,65GB,6
01:09:06,e7f26bbceb59,pygrid_alice_1,68.68,995.7MiB,4.851GiB,20.05,0B,0B,6.14MB,65.5GB,6
01:09:09,e7f26bbceb59,pygrid_alice_1,56.71,1.018GiB,4.851GiB,20.98,0B,0B,6.14MB,66.1GB,6
01:09:12,e7f26bbceb59,pygrid_alice_1,57.29,1.036GiB,4.851GiB,21.35,0B,0B,6.14MB,66.7GB,6
01:09:15,e7f26bbceb59,pygrid_alice_1,65.92,1.044GiB,4.851GiB,21.52,0B,0B,6.14MB,67.3GB,6
01:09:18,e7f26bbceb59,pygrid_alice_1,74.57,1.05GiB,4.851GiB,21.65,0B,0B,6.14MB,67.8GB,6
01:09:21,e7f26bbceb59,pygrid_alice_1,79.52,1.058GiB,4.851GiB,21.82,0B,0B,6.14MB,68.3GB,6
01:09:24,e7f26bbceb59,pygrid_alice_1,74.81,1.059GiB,4.851GiB,21.83,0B,0B,6.14MB,68.8GB,6
01:09:27,e7f26bbceb59,pygrid_alice_1,60.42,1.001GiB,4.851GiB,20.63,0B,0B,6.14MB,69.4GB,6
01:09:30,e7f26bbceb59,pygrid_alice_1,53.86,1.074GiB,4.851GiB,22.13,0B,0B,6.14MB,69.9GB,6
01:09:33,e7f26bbceb59,pygrid_alice_1,66.40,1.063GiB,4.851GiB,21.91,0B,0B,6.14MB,70.5GB,6
01:09:36,e7f26bbceb59,pygrid_alice_1,73.73,1.081GiB,4.851GiB,22.28,0B,0B,6.14MB,71GB,6
01:09:39,e7f26bbceb59,pygrid_alice_1,75.69,1.075GiB,4.851GiB,22.17,0B,0B,6.14MB,71.5GB,6
01:09:42,e7f26bbceb59,pygrid_alice_1,64.83,1.078GiB,4.851GiB,22.22,0B,0B,6.14MB,72.2GB,6
01:09:45,e7f26bbceb59,pygrid_alice_1,54.15,1.095GiB,4.851GiB,22.58,0B,0B,6.14MB,72.8GB,6
01:09:48,e7f26bbceb59,pygrid_alice_1,0.03,1.048GiB,4.851GiB,21.60,0B,0B,6.14MB,73.1GB,6
01:09:51,e7f26bbceb59,pygrid_alice_1,0.04,1.048GiB,4.851GiB,21.60,0B,0B,6.14MB,73.1GB,6
01:09:54,e7f26bbceb59,pygrid_alice_1,0.03,1.048GiB,4.851GiB,21.60,0B,0B,6.14MB,73.1GB,6
01:09:57,e7f26bbceb59,pygrid_alice_1,0.02,1.048GiB,4.851GiB,21.60,0B,0B,6.14MB,73.1GB,6
01:10:00,e7f26bbceb59,pygrid_alice_1,0.03,1.048GiB,4.851GiB,21.60,0B,0B,6.16MB,73.1GB,6
01:10:03,e7f26bbceb59,pygrid_alice_1,0.03,1.048GiB,4.851GiB,21.60,0B,0B,6.16MB,73.1GB,6
01:10:06,e7f26bbceb59,pygrid_alice_1,0.03,1.048GiB,4.851GiB,21.60,0B,0B,6.16MB,73.1GB,6
01:10:09,e7f26bbceb59,pygrid_alice_1,0.02,1.048GiB,4.851GiB,21.60,0B,0B,6.16MB,73.1GB,6
